lat,lon,neighborhood,rooms,bedrooms,bathrooms,surface_covered,ars_price,ars_m2
-34.6244262,-58.397363600000006,San Cristobal,3,2,2,125,21450000,171600
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,11677055,171721
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,13379925,196763
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,67,13477490,201156
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,12467715,183348
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,13075855,192291
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,12163580,178876
-34.628334100000004,-58.4077932,San Cristobal,3,2,1,68,12771785,187820
-34.5993021485,-58.4028192079,Once,4,3,3,96,17875000,186197
-34.608652299999996,-58.4187884,Almagro,4,3,2,78,10855000,139166
-34.614253999999995,-58.419206,Almagro,4,3,1,74,15535000,209932
-34.6046161,-58.4090473,Almagro,4,3,2,85,12317500,144911
-34.5790349648,-58.403349095799996,Palermo,4,3,3,321,175500000,546728
-34.5754045479,-58.4062896383,Palermo,5,3,4,176,53950000,306534
-34.58328770000001,-58.4039411,Palermo,4,3,4,200,42250000,211250
-34.5804032323,-58.399001818500004,Palermo,4,3,3,322,165750000,514751
-34.6437118,-58.3745089,Barracas,4,3,3,86,22522500,261889
-34.561768,-58.458512,Belgrano,4,3,1,80,17355000,216937
-34.567074700000006,-58.435332900000006,Belgrano,5,3,3,160,41925000,262031
-34.5690691,-58.441493099999995,Belgrano,5,3,2,110,24050000,218636
-34.5652722,-58.455138899999994,Belgrano,4,3,2,130,28600000,220000
-34.5613836,-58.45289770000001,Belgrano,4,3,2,135,29250000,216666
-34.5541865,-58.44334549999999,Belgrano,4,3,2,80,16900000,211250
-34.5953281,-58.3996402,Recoleta,6,3,3,185,27950000,151081
-34.597921899999996,-58.4114394,Recoleta,4,3,2,111,31135000,280495
-34.594767100000006,-58.413593500000005,Recoleta,4,3,2,80,16900000,211250
-34.5882313,-58.38627660000001,Recoleta,4,3,3,143,28600000,200000
-34.58922570000001,-58.4039957,Recoleta,4,3,3,126,34450000,273412
-34.5963841094,-58.389805135,Recoleta,5,3,2,232,40950000,176508
-34.592946307,-58.390293297,Recoleta,5,3,2,224,44850000,200223
-34.5929374749,-58.3904113142,Recoleta,5,3,3,200,39650000,198250
-34.5918912,-58.3917657,Recoleta,5,3,3,140,26650000,190357
-34.5867529434,-58.396484711599996,Recoleta,4,3,2,104,26650000,256250
-34.5896518888,-58.4060539572,Recoleta,4,3,4,155,78000000,503225
-34.59155620000001,-58.393747499999996,Recoleta,4,3,2,113,27950000,247345
-34.59208110032487,-58.39540096725273,Recoleta,4,3,2,140,24375000,174107
-34.5903754,-58.385274100000004,Recoleta,5,3,2,180,50700000,281666
-34.609542,-58.44259399999999,Caballito,4,3,2,82,15405000,187865
-34.5997054,-58.3956469,Barrio Norte,4,3,2,92,18850000,204891
-34.5976786,-58.4430195,Villa Crespo,4,3,2,74,12025000,162500
-34.600255700000005,-58.43757239999999,Villa Crespo,4,3,2,93,16900000,181720
-34.6039265,-58.44054989999999,Villa Crespo,4,3,1,61,10075000,165163
-34.670624,-58.4801284,Villa Lugano,4,3,2,80,6012500,75156
-34.685063,-58.46856,Villa Lugano,4,3,1,69,5843500,84688
-34.6133583347637,-58.36230939427197,Puerto Madero,4,3,3,129,71493500,554213
-34.631013200000005,-58.457063399999996,Flores,5,4,4,177,32175000,181779
-34.5690691,-58.441493099999995,Belgrano,5,4,2,110,22750000,206818
-34.589791600000005,-58.391498600000006,Recoleta,5,4,2,156,35100000,225000
-34.6082023,-58.3936185,Balvanera,7,4,3,270,16250000,60185
-34.612507799999996,-58.4092407,Balvanera,5,4,2,138,12675000,91847
-34.60359882151155,-58.384141218801176,San Nicolás,7,4,3,270,18850000,69814
-34.56304306194158,-58.452525346078794,Belgrano,7,5,3,276,110500000,400362
-34.562905900000004,-58.4382654,Belgrano,6,5,4,260,44200000,170000
-34.6269454,-58.45094739999999,Caballito,6,5,5,246,57850000,235162
-34.5965509,-58.37984109999999,Retiro,7,6,3,170,24700000,145294
-34.60906982,-58.40472031,Once,1,0,1,34,4225000,124264
-34.624676,-58.411561999999996,Boedo,1,0,1,34,6500000,191176
-34.61937714,-58.41654587,Boedo,1,0,1,56,9100000,162500
-34.61937714,-58.41654587,Boedo,1,0,1,56,7800000,139285
-34.64657974,-58.45506668,Flores,1,0,1,26,2925000,112500
-34.54812241,-58.46941376,Nuñez,1,0,1,36,7800000,216666
-34.594592999999996,-58.384152,Retiro,1,0,1,35,7735000,221000
-34.599585999999995,-58.371480000000005,Retiro,1,0,2,42,6825000,162500
-34.600559600000004,-58.4233549,Almagro,1,0,1,30,5460000,182000
-34.61927795,-58.4164505,Almagro,1,0,1,56,9100000,162500
-34.6392179,-58.512193599999996,Liniers,1,0,1,30,4420000,147333
-34.6398626609,-58.5127430889,Liniers,1,0,1,30,6500000,216666
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,30,7108075,236935
-34.5945508,-58.44217809999999,Palermo,1,0,1,33,6175000,187121
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,31,7489170,241586
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,31,7379775,238057
-34.577032700000004,-58.423367500000005,Palermo,1,0,1,50,17355000,347100
-34.579614,-58.42835,Palermo,1,0,1,35,9100000,260000
-34.582386,-58.408083,Palermo,1,0,1,43,12350000,287209
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,31,7374250,237879
-34.578139799999995,-58.4234649,Palermo,1,0,1,23,5525000,240217
-34.58274801638354,-58.42408525845831,Palermo,1,0,1,27,6305000,233518
-34.5861950572,-58.4387391783,Palermo,1,0,1,44,10270000,233409
-34.577181,-58.413212,Palermo,1,0,1,32,7150000,223437
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,30,7196800,239893
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,31,7263360,234301
-34.582825899999996,-58.442824800000004,Palermo,1,0,1,30,7097025,236567
-34.5667461,-58.4538292,Belgrano,1,0,1,34,9623250,283036
-34.560476355300004,-58.4655913339,Belgrano,1,0,1,29,6955000,239827
-34.5667461,-58.4538292,Belgrano,1,0,1,39,11602500,297500
-34.5572261,-58.4647615,Belgrano,1,0,1,32,8125000,253906
-34.5563814,-58.45655970000001,Belgrano,1,0,1,30,5005000,166833
-34.5667461,-58.4538292,Belgrano,1,0,1,34,9759750,287051
-34.5685613792,-58.4368405921,Belgrano,1,0,1,30,7085000,236166
-34.559689,-58.443259999999995,Belgrano,1,0,1,29,7143500,246327
-34.5667461,-58.4538292,Belgrano,1,0,1,39,11739000,301000
-34.6093987,-58.3943128,Congreso,1,0,1,47,4485000,95425
-34.594352799999996,-58.3980975,Recoleta,1,0,1,41,10725000,261585
-34.587151,-58.403238,Recoleta,1,0,1,31,8450000,272580
-34.5998089,-58.3905267,Recoleta,1,0,1,29,5850000,201724
-34.556221,-58.48315,Saavedra,1,0,1,31,5915000,190806
-34.603525,-58.400551,Balvanera,1,0,2,30,2600000,86666
-34.61226,-58.377343,Monserrat,1,0,1,41,7280000,177560
-34.624587700000006,-58.3753672,San Telmo,1,0,1,35,8125000,232142
-34.588274,-58.450109,Colegiales,1,0,1,33,5208450,157831
-34.59202929999999,-58.40715079999999,Barrio Norte,1,0,1,38,10400000,273684
-34.5991964,-58.4026316,Barrio Norte,1,0,1,34,6825000,200735
-34.6060339,-58.38027370000001,San Nicolás,1,0,1,38,5200000,136842
-34.6053220669,-58.3893021674,San Nicolás,1,0,1,25,4225000,169000
-34.6079316,-58.38697760000001,San Nicolás,1,0,1,29,7345000,253275
-34.6079316,-58.38697760000001,San Nicolás,1,0,1,38,8970000,236052
-34.594922499999996,-58.507585899999995,Villa Devoto,1,0,1,35,8125000,232142
-34.6189996,-58.3605534,Puerto Madero,1,0,1,45,18200000,404444
-34.6178654,-58.36086829999999,Puerto Madero,1,0,1,34,18200000,535294
-34.619165,-58.360466,Puerto Madero,1,0,2,52,16900000,325000
-34.622505,-58.401993000000004,San Cristobal,1,0,1,30,4875000,162500
-34.569229,-58.478024,Villa Urquiza,1,0,1,44,9750000,221590
-34.6141282,-58.4829834,Villa Santa Rita,1,0,1,27,5199350,192568
-34.604177,-58.407382,Once,2,1,1,47,7670000,163191
-34.610476399999996,-58.4082546,Once,2,1,1,38,4875000,128289
-34.6033783,-58.40330887,Once,2,1,1,55,6500000,118181
-34.625142205900005,-58.4562613613,Flores,2,1,1,38,9100000,239473
-34.62298965,-58.46098328,Flores,2,1,1,61,8385000,137459
-34.5541388,-58.4968337,Nuñez,2,1,1,35,9750000,278571
-34.596292799000004,-58.3748692167,Retiro,2,1,1,45,9750000,216666
-34.595433299999996,-58.3786188,Retiro,2,1,1,35,7800000,222857
-34.5928618962,-58.377720716700004,Retiro,2,1,1,67,13975000,208582
-34.610369,-58.417469,Almagro,2,1,1,37,6175000,166891
-34.6114554,-58.4142584,Almagro,2,1,1,35,4355000,124428
-34.559619,-58.473034999999996,Coghlan,2,1,1,37,5193500,140364
-34.5642845,-58.474157299999995,Coghlan,2,1,1,40,8125000,203125
-34.6424972,-58.51542779999999,Liniers,2,1,1,40,7995000,199875
-34.574341,-58.432219999999994,Palermo,2,1,1,52,15535000,298750
-34.5846969,-58.43354,Palermo,2,1,1,53,10140000,191320
-34.5766477,-58.4337079,Palermo,2,1,1,45,11700000,260000
-34.5835111,-58.4212816,Palermo,2,1,1,64,10725000,167578
-34.576156899999994,-58.4204689,Palermo,2,1,1,47,16250000,345744
-34.588505,-58.414207999999995,Palermo,2,1,1,44,10075000,228977
-34.5914691,-58.414674100000006,Palermo,2,1,1,42,9750000,232142
-34.5985476,-58.396982799999996,Palermo,2,1,1,40,8450000,211250
-34.5914283,-58.4146965,Palermo,2,1,1,35,6435000,183857
-34.577001,-58.437472,Palermo,2,1,1,50,15600000,312000
-34.58274801638354,-58.42408525845831,Palermo,2,1,1,46,10920000,237391
-34.585725019,-58.4410635525,Palermo,2,1,1,41,11050000,269512
-34.5674633,-58.449964,Palermo,2,1,1,54,10335000,191388
-34.5876825,-58.414168000000004,Palermo,2,1,1,48,10725000,223437
-34.58356094,-58.42185974,Palermo,2,1,1,49,9425000,192346
-34.59705,-58.42184399999999,Palermo,2,1,1,35,7150000,204285
-34.576892799999996,-58.4375916,Palermo,2,1,1,47,11017500,234414
-34.5698760191,-58.4337787307,Palermo,2,1,1,51,16185000,317352
-34.5874032365,-58.431622176800005,Palermo,2,1,2,57,32456970,569420
-34.5667461,-58.4538292,Belgrano,2,1,1,57,17130750,300539
-34.5700358122,-58.4336623178,Belgrano,2,1,2,74,25675000,346959
-34.5644479,-58.4589632,Belgrano,2,1,1,43,9555000,222209
-34.568435,-58.453256,Belgrano,2,1,2,47,12285000,261382
-34.567501,-58.452656000000005,Belgrano,2,1,1,41,8385000,204512
-34.5667461,-58.4538292,Belgrano,2,1,1,57,17403750,305328
-34.5674633,-58.449964,Belgrano,2,1,1,54,10335000,191388
-34.61508370000001,-58.49846659999999,Floresta,2,1,1,46,7085000,154021
-34.5968838,-58.401941599999994,Recoleta,2,1,1,115,14950000,130000
-34.595282,-58.408154,Recoleta,2,1,1,28,4095000,146250
-34.58914185,-58.399890899999995,Recoleta,2,1,2,82,18330000,223536
-34.5900231,-58.40304770000001,Recoleta,2,1,1,53,10920000,206037
-34.586109,-58.3875047,Recoleta,2,1,1,40,10400000,260000
-34.596222,-58.413883999999996,Recoleta,2,1,1,45,7800000,173333
-34.58593270000001,-58.4040178,Recoleta,2,1,2,56,15275000,272767
-34.5934337288,-58.4124992993,Recoleta,2,1,1,39,8190000,210000
-34.556271,-58.483063,Saavedra,2,1,1,43,8339500,193941
-34.550233,-58.484981000000005,Saavedra,2,1,1,37,5785000,156351
-34.55768079999999,-58.4898462,Saavedra,2,1,1,40,8580000,214500
-34.604177,-58.407382,Balvanera,2,1,1,41,7345000,179146
-34.60493851,-58.40393829,Balvanera,2,1,1,55,6500000,118181
-34.611631,-58.413792,Balvanera,2,1,2,53,10075000,190094
-34.617069799999996,-58.394393799999996,Balvanera,2,1,1,61,7150000,117213
-34.628419,-58.433930000000004,Caballito,2,1,1,48,9750000,203125
-34.61165,-58.453179000000006,Caballito,2,1,1,40,5525000,138125
-34.628190000000004,-58.444573,Caballito,2,1,1,55,10075000,183181
-34.587169,-58.450146999999994,Chacarita,2,1,1,43,6305000,146627
-34.587181,-58.447239,Chacarita,2,1,1,37,5200000,140540
-34.611249,-58.386109999999995,Monserrat,2,1,1,27,4940000,182962
-34.5674633,-58.449964,Colegiales,2,1,1,54,10335000,191388
-34.639273700000004,-58.4992449,Villa Luro,2,1,1,46,8320000,180869
-34.603742,-58.399338,Barrio Norte,2,1,1,54,6825000,126388
-34.594753000000004,-58.413854,Barrio Norte,2,1,1,47,10530000,224042
-34.5693392,-58.43134570000001,Las Cañitas,2,1,1,47,14950000,318085
-34.569983456100005,-58.433767943999996,Las Cañitas,2,1,2,74,25675000,346959
-34.6069946,-58.3786834,San Nicolás,2,1,1,48,7020000,146250
-34.603699,-58.381163,San Nicolás,2,1,1,40,7800000,195000
-34.6030324,-58.3685154,San Nicolás,2,1,1,30,5395000,179833
-34.5987242,-58.4313235,Villa Crespo,2,1,1,42,8645000,205833
-34.5976786,-58.4430195,Villa Crespo,2,1,1,55,8125000,147727
-34.594642,-58.430849,Villa Crespo,2,1,1,34,7085000,208382
-34.597651,-58.432038500000004,Villa Crespo,2,1,1,42,8645000,205833
-34.604853000000006,-58.441189,Villa Crespo,2,1,1,45,7117500,158166
-34.602478000000005,-58.436361,Villa Crespo,2,1,1,43,8970000,208604
-34.60453415,-58.52297211,Villa Devoto,2,1,1,47,8937500,190159
-34.6178672,-58.518981700000005,Villa Devoto,2,1,1,40,5720000,143000
-34.62819672,-58.38558578,Constitución,2,1,1,58,4550000,78448
-34.632376,-58.387025,Constitución,2,1,1,43,4030000,93720
-34.611625200000006,-58.36247370000001,Puerto Madero,2,1,1,78,27950000,358333
-34.6206243672,-58.3953939926,San Cristobal,2,1,1,35,6955000,198714
-34.579300599999996,-58.4658543,Villa Ortuzar,2,1,1,32,10985000,343281
-34.5731348,-58.4798384,Villa Urquiza,2,1,1,42,10985000,261547
-34.5734798556,-58.473817141800005,Villa Urquiza,2,1,1,40,9100000,227500
-34.5868855,-58.4815007,Villa Urquiza,2,1,1,51,9425000,184803
-34.56129910000001,-58.483075199999995,Villa Urquiza,2,1,1,43,8125000,188953
-34.57864,-58.465053000000005,Villa Urquiza,2,1,1,34,5785000,170147
-34.574571999999996,-58.482383,Villa Urquiza,2,1,1,42,9360000,222857
-34.565527,-58.488842000000005,Villa Urquiza,2,1,1,45,12025000,267222
-34.60290527,-58.48875046,Villa del Parque,2,1,1,66,15600000,236363
-34.60290527,-58.48875046,Villa del Parque,2,1,2,66,13845000,209772
-34.608036,-58.498779000000006,Villa del Parque,2,1,1,79,10270000,130000
-34.60290527,-58.48875046,Villa del Parque,2,1,2,66,14950000,226515
-34.604177,-58.407382,Centro / Microcentro,2,1,1,47,7670000,163191
-34.604026,-58.4064807,Once,3,2,1,65,9750000,150000
-34.63135,-58.455831999999994,Flores,3,2,2,78,14300000,183333
-34.63471985,-58.46447754,Flores,3,2,2,72,8775000,121875
-34.544553,-58.47294,Nuñez,3,2,1,65,15470000,238000
-34.558306,-58.47351,Nuñez,3,2,1,68,17803500,261816
-34.549832,-58.470686,Nuñez,3,2,1,61,11050000,181147
-34.594335,-58.380782999999994,Retiro,3,2,2,140,26000000,185714
-34.59868779999999,-58.412225199999995,Almagro,3,2,2,67,14300000,213432
-34.562725,-58.469705000000005,Coghlan,3,2,2,54,12870000,238333
-34.6503035,-58.51439570000001,Liniers,3,2,1,56,12025000,214732
-34.6424972,-58.515427700000004,Liniers,3,2,1,65,11050000,170000
-34.5774794,-58.4252634,Palermo,3,1,1,99,51675000,521969
-34.58274801638354,-58.42408525845831,Palermo,3,2,1,58,22880000,394482
-34.56966679999999,-58.4350368,Palermo,3,2,1,49,14300000,291836
-34.574653000000005,-58.440839000000004,Palermo,3,2,1,62,16250000,262096
-34.5796657,-58.404132,Palermo,3,2,1,46,10985000,238804
-34.583304999999996,-58.42620649999999,Palermo,3,2,2,78,15925000,204166
-34.5823510683,-58.431951920100005,Palermo,3,2,2,98,46800000,477551
-34.5792615691,-58.440758200000005,Palermo,3,2,1,58,13585000,234224
-34.575132399999994,-58.4311506,Palermo,3,2,1,75,13325000,177666
-34.5785468,-58.430038399999994,Palermo,3,2,1,70,17030000,243285
-34.5932593,-58.41254010000001,Palermo,3,2,2,70,20475000,292500
-34.5785,-58.44007,Palermo,3,2,2,66,18525000,280681
-34.5871904,-58.407613899999994,Palermo,3,2,1,82,14885000,181524
-34.5588900417,-58.4465379841,Belgrano,3,2,3,71,24050000,338732
-34.5697585,-58.450311,Belgrano,3,2,1,52,9750000,187500
-34.564791,-58.4563976,Belgrano,3,2,1,63,12675000,201190
-34.553922,-58.454767000000004,Belgrano,3,2,1,64,16185000,252890
-34.5686665208,-58.4565105868,Belgrano,3,2,2,63,13390000,212539
-34.558937,-58.472829000000004,Belgrano,3,2,1,68,17777500,261433
-34.560514700000006,-58.4549733,Belgrano,3,2,1,87,18850000,216666
-34.5681346847,-58.433802923900004,Belgrano,3,2,1,63,12675000,201190
-34.55191,-58.44335,Belgrano,3,2,2,125,47125000,377000
-34.56304306194158,-58.452525346078794,Belgrano,3,2,2,112,28600000,255357
-34.619877,-58.387135,Congreso,3,2,1,39,5980000,153333
-34.610071271389494,-58.39402909517083,Congreso,3,2,1,89,12935000,145337
-34.61788129999999,-58.50036039999999,Floresta,3,2,1,50,7150000,143000
-34.6223963,-58.4970821,Floresta,3,2,1,68,10920000,160588
-34.590491,-58.38487779999999,Recoleta,3,2,2,220,123500000,561363
-34.59208110032487,-58.39540096725273,Recoleta,3,2,2,80,14300000,178750
-34.5949171,-58.4050756,Recoleta,3,2,2,92,19175000,208423
-34.5897016,-58.400518500000004,Recoleta,3,2,2,67,14950000,223134
-34.595398100000004,-58.3806588,Recoleta,3,2,1,81,18850000,232716
-34.59208110032487,-58.39540096725273,Recoleta,3,2,1,75,16575000,221000
-34.59804535,-58.38438797,Recoleta,3,2,3,90,16250000,180555
-34.59208110032487,-58.39540096725273,Recoleta,3,2,1,61,9100000,149180
-34.586323,-58.387238,Recoleta,3,2,1,69,18167500,263297
-34.5871904,-58.407613899999994,Recoleta,3,2,1,82,14885000,181524
-34.544171999999996,-58.478754,Saavedra,3,2,1,56,14430000,257678
-34.5590241,-58.4872177,Saavedra,3,2,1,60,10725000,178750
-34.604026,-58.4064807,Balvanera,3,2,1,65,9750000,150000
-34.61527,-58.4045356,Balvanera,3,2,1,62,7605000,122661
-34.6150069,-58.42584960000001,Caballito,3,2,1,55,10075000,183181
-34.61406708,-58.4343071,Caballito,3,2,1,81,11700000,144444
-34.624925399999995,-58.4525912,Caballito,3,2,1,83,8450000,101807
-34.608489,-58.447908999999996,Caballito,3,2,1,55,11700000,212727
-34.625268,-58.437521,Caballito,3,2,1,65,14950000,230000
-34.6218093,-58.36953570000001,San Telmo,3,2,1,57,8125000,142543
-34.573191388000005,-58.445273572,Colegiales,3,2,2,54,11700000,216666
-34.6421955,-58.5021458,Villa Luro,3,2,2,84,16250000,193452
-34.638104999999996,-58.509738,Villa Luro,3,2,1,63,8443500,134023
-34.616113910100005,-58.526914755,Villa Real,3,2,1,44,9360000,212727
-34.593472999999996,-58.412448499999996,Barrio Norte,3,2,1,64,13325000,208203
-34.5864136,-58.41407220000001,Barrio Norte,3,2,1,75,16575000,221000
-34.59271192112234,-58.40273944395954,Barrio Norte,3,2,2,80,14300000,178750
-34.5890916,-58.4082941,Barrio Norte,3,2,1,79,15275000,193354
-34.6051266,-58.4470554,Villa Crespo,3,2,1,51,11895000,233235
-34.602429,-58.43147,Villa Crespo,3,2,1,72,11050000,153472
-34.594922499999996,-58.507585899999995,Villa Devoto,3,2,1,68,15275000,224632
-34.610355,-58.514534999999995,Villa Devoto,3,2,3,157,27235000,173471
-34.594922499999996,-58.507585899999995,Villa Devoto,3,2,1,68,17940000,263823
-34.594922499999996,-58.507585899999995,Villa Devoto,3,2,1,59,13325000,225847
-34.610355,-58.514534999999995,Villa Devoto,3,2,2,106,19175000,180896
-34.616192,-58.51963000000001,Villa Devoto,3,2,1,51,8775000,172058
-34.612626500000005,-58.362380200000004,Puerto Madero,3,2,2,155,56420000,364000
-34.5734370995,-58.478179340699995,Villa Urquiza,3,2,1,58,13650000,235344
-34.5805903,-58.489585700000006,Villa Urquiza,3,2,2,60,13975000,232916
-34.6361255,-58.449335600000005,Parque Chacabuco,3,2,1,74,10367500,140101
-34.635622,-58.396726,Parque Patricios,3,2,1,49,6240000,127346
-34.638484999999996,-58.411522,Parque Patricios,3,2,1,60,7410000,123500
-34.6141282,-58.4829834,Villa Santa Rita,3,2,2,62,10972000,176967
-34.614257,-58.4949,Villa del Parque,3,2,1,60,5525000,92083
-34.6078001,-58.468764799999995,Villa General Mitre,3,2,1,80,16250000,203125
-34.626163,-58.417136,Boedo,4,3,1,83,14300000,172289
-34.5497004,-58.4720655,Nuñez,4,3,3,165,22425000,135909
-34.5482229,-58.4558864,Nuñez,4,3,3,212,107250000,505896
-34.5482229,-58.4558864,Nuñez,4,3,3,212,100750000,475235
-34.5948061,-58.3743524,Retiro,4,3,2,172,31850000,185174
-34.6036744,-58.425703799999994,Almagro,4,3,1,65,11050000,170000
-34.6006177,-58.420724,Almagro,4,3,2,95,18200000,191578
-34.5816636,-58.4152061,Palermo,4,3,2,92,27170000,295326
-34.5775736,-58.4226458,Palermo,4,3,1,74,18590000,251216
-34.577259399999996,-58.4301027,Palermo,4,3,1,90,19825000,220277
-34.5751649,-58.43114920000001,Palermo,4,2,2,75,13325000,177666
-34.5879605,-58.406197600000006,Palermo,4,3,2,120,31525000,262708
-34.5865552992,-58.413511901499994,Palermo,4,3,3,180,31687500,176041
-34.565807299999996,-58.436931799999996,Palermo,4,3,3,145,38350000,264482
-34.582613602100004,-58.414563328199996,Palermo,4,3,2,125,25870000,206960
-34.6396767,-58.369328,Barracas,4,3,3,101,29900000,296039
-34.570054,-58.440484999999995,Belgrano,4,3,1,118,27820000,235762
-34.5588900417,-58.4465379841,Belgrano,4,3,3,118,43907500,372097
-34.5588308217,-58.4462009828,Belgrano,4,3,2,105,35750000,340476
-34.563248,-58.4623505,Belgrano,4,3,4,114,31850000,279385
-34.56304306194158,-58.452525346078794,Belgrano,4,3,3,212,100750000,475235
-34.56304306194158,-58.452525346078794,Belgrano,4,3,3,145,29250000,201724
-34.5693875,-58.4445503,Belgrano,4,3,3,130,24375000,187500
-34.55954129999999,-58.4658543,Belgrano,4,3,2,74,17550000,237162
-34.56304306194158,-58.452525346078794,Belgrano,4,3,3,145,31200000,215172
-34.6078745,-58.389279200000004,Congreso,4,2,2,113,12350000,109292
-34.604974857600006,-58.3919613042,Congreso,4,3,1,125,19825000,158600
-34.633082,-58.482337,Floresta,4,3,1,74,11043500,149236
-34.5896721963,-58.3825332368,Recoleta,4,3,1,85,23400000,275294
-34.5859242581,-58.4042398466,Recoleta,4,3,3,94,25285000,268989
-34.5934752483,-58.3861081264,Recoleta,4,3,2,175,55250000,315714
-34.5887321,-58.3906167,Recoleta,4,3,1,110,31525000,286590
-34.594213700000005,-58.3909382,Recoleta,4,2,2,120,24050000,200416
-34.5873359,-58.387671,Recoleta,4,3,2,229,64025000,279585
-34.558378557,-58.482856864,Saavedra,4,3,4,123,97500000,792682
-34.5497004,-58.4720655,Saavedra,4,3,3,165,22425000,135909
-34.61749036459113,-58.44260670541092,Caballito,4,3,4,106,23244000,219283
-34.62012863,-58.44005966,Caballito,4,3,2,135,14235000,105444
-34.623365,-58.448692,Caballito,4,3,1,68,11700000,172058
-34.6125562,-58.4383385,Caballito,4,3,3,126,22750000,180555
-34.621911,-58.439432,Caballito,4,3,3,143,27625000,193181
-34.626085499999995,-58.4521272,Caballito,4,3,2,74,19175000,259121
-34.617159,-58.445028,Caballito,4,3,2,115,18525000,161086
-34.5820765,-58.452202299999996,Chacarita,4,3,4,178,46800000,262921
-34.6155049,-58.384796400000006,Monserrat,4,3,1,140,22100000,157857
-34.62685,-58.377438,San Telmo,4,3,2,116,10725000,92456
-34.6402385,-58.510144499999996,Villa Luro,4,3,3,135,36400000,269629
-34.59271192112234,-58.40273944395954,Barrio Norte,4,3,3,140,28600000,204285
-34.59271192112234,-58.40273944395954,Barrio Norte,4,2,1,77,20475000,265909
-34.590677,-58.411486,Barrio Norte,4,3,2,78,15925000,204166
-34.59271192112234,-58.40273944395954,Barrio Norte,4,3,3,140,29575000,211250
-34.5879605,-58.406197600000006,Barrio Norte,4,3,2,120,31525000,262708
-34.599236100000006,-58.403781,Barrio Norte,4,3,2,72,9750000,135416
-34.606275,-58.383264000000004,San Nicolás,4,3,1,106,8125000,76650
-34.60359882151155,-58.384141218801176,San Nicolás,4,3,2,70,9750000,139285
-34.605255,-58.387549,San Nicolás,4,3,2,130,16250000,125000
-34.5982107117,-58.4356258651,Villa Crespo,4,3,2,84,14202500,169077
-34.5976786,-58.4430195,Villa Crespo,4,3,2,80,14300000,178750
-34.5987992,-58.43113,Villa Crespo,4,3,1,92,18850000,204891
-34.597823999999996,-58.506209999999996,Villa Devoto,4,3,3,225,58500000,260000
-34.624128000000006,-58.396184,San Cristobal,4,3,1,64,8125000,126953
-34.580732,-58.48789300000001,Villa Urquiza,4,3,1,84,16250000,193452
-34.56988,-58.490562915299996,Villa Urquiza,4,3,2,108,29250000,270833
-34.56988,-58.490562915299996,Villa Urquiza,4,3,2,108,27300000,252777
-34.625421,-58.486305,Villa Santa Rita,4,3,3,120,13000000,108333
-34.6175802788,-58.4742008087,Villa Santa Rita,4,3,2,90,12870000,143000
-34.617077,-58.4732674,Villa General Mitre,4,3,2,90,12870000,143000
-34.5890956,-58.387011300000005,Recoleta,5,3,3,242,81250000,335743
-34.592265000000005,-58.391394999999996,Recoleta,5,4,3,200,63700000,318500
-34.629529999999995,-58.451728,Caballito,5,3,2,195,37375000,191666
-34.625076,-58.450267000000004,Caballito,5,4,3,97,16250000,167525
-34.621334999999995,-58.457024,Caballito,5,4,4,230,64350000,279782
-34.6212915,-58.385942799999995,Monserrat,5,4,2,117,17550000,150000
-34.610146,-58.387443000000005,Monserrat,5,4,2,107,14300000,133644
-34.572732,-58.444246,Colegiales,5,4,1,122,17355000,142254
-34.590009,-58.410031999999994,Barrio Norte,5,3,2,187,31200000,166844
-34.60669,-58.512777,Villa Devoto,5,4,1,100,15600000,156000
-34.590579999999996,-58.407702799999996,Recoleta,6,5,4,210,25350000,120714
-34.611652,-58.410837,Balvanera,6,3,2,138,12870000,93260
-34.616165,-58.4373757,Caballito,6,5,2,175,31200000,178285
-34.5868779,-58.3972123,Barrio Norte,6,3,2,182,45500000,250000
-34.5914296412,-58.408499954499995,Barrio Norte,6,4,3,177,40950000,231355
-34.591477399999995,-58.38144129999999,Retiro,7,4,5,259,84500000,326254
-34.59271192112234,-58.40273944395954,Barrio Norte,7,3,2,142,32175000,226584
-34.59208110032487,-58.39540096725273,Recoleta,8,7,3,268,35750000,133395
-34.606908000000004,-58.388684,San Nicolás,8,7,6,435,44200000,101609
-34.5467365,-58.4695611,Nuñez,2,1,2,55,8784000,159709
-34.6254031,-58.4134515,Boedo,2,1,1,42,9100000,216666
-34.630294799999994,-58.4108696,Boedo,2,1,2,60,11700000,195000
-34.635016799999995,-58.454341799999995,Flores,2,1,1,45,8645000,192111
-34.62622452,-58.45897293,Flores,1,0,1,39,8450000,216666
-34.630294799999994,-58.4591291,Flores,3,2,1,61,9425000,154508
